gene,connectivity
PTPRF,0.12732654534417054
MLF2,0.12730947896625458
RP11-425L10.1,0.12725960511402723
DENR,0.12724280006864458
CLTA,0.12723817450914313
YPEL3,0.12721236434054164
SUMO2,0.12708256015317282
SCAND1,0.12706938809395485
NSRP1,0.12701699751562848
H1FX,0.12700771271453107
NAA20,0.12692111596860178
DNAJC2,0.12686377210652722
JAK1,0.12685313034754558
DCBLD2,0.12684138519353885
TIA1,0.1267969869457079
RAB7A,0.12674625403292725
FASN,0.12673125665743767
PAFAH1B1,0.12665808488526853
NDUFB10,0.12664977885038167
SYF2,0.12653628477914086
PRPF40A,0.1264716628900926
SLC44A1,0.1264274466572612
NDUFB7,0.12641070289809553
RAB1A,0.12633201648069028
MRPL33,0.1261944198268032
CBR1,0.12617070063249664
RHEB,0.12616849348789813
AKR1B10,0.12613652013419518
HNRNPH1,0.1260945810338091
RND3,0.1260707219043287
IFITM3,0.12604055413374846
RNPS1,0.12593620067385083
PPA1,0.12589436495976736
SRSF7,0.12586428633277552
DAG1,0.12586345429893742
CYBRD1,0.1255363585145031
KIF14,0.12549976476757482
OSBPL9,0.12548253680677499
CARHSP1,0.12547352044943805
CAPG,0.12540664571957227
CTSA,0.12538891329723179
ACP1,0.12536572474026503
FAM213A,0.12534441743717153
GAS5,0.12506652293685017
MAP4K4,0.12500282329900342
CDKN3,0.12500079054154967
FAM107B,0.12491425632782165
VAMP8,0.12487829400113779
SMS,0.12482794697879529
ACOT13,0.12476241147939564
TMEM14B,0.12472503668268387
TGOLN2,0.1246287406179712
CD59,0.12462001378482739
ATP6V1G1,0.12442827026184362
ASAP1,0.124338497846488
SMARCA5,0.12431172004449456
ANXA3,0.12425069951589703
OCIAD1,0.12417789985742965
ASAH1,0.12414919766822208
LAMTOR4,0.12412081163485467
TMEM219,0.12411612059533556
SNRPG,0.1239753790974698
SLC38A2,0.12393729908380437
CCT2,0.12392814847419734
FOXM1,0.12377424263613797
NOL7,0.1237512969346698
RAD50,0.12363788256590096
SF3B1,0.12349672752282476
CDC20,0.12346540195937063
MRPS12,0.12339713474587467
TTC1,0.12339164542552163
BZW2,0.1233801575115471
VCP,0.1230907550399438
PSMD7,0.12281855282371827
BSG,0.12268705073462953
VAPA,0.12268481464875465
SESTD1,0.12267945685571428
RPL39L,0.12267839347400444
PSMD4,0.12262835586095326
PPP3CA,0.12260883041663205
KLHL5,0.12254612782956142
PPP1R7,0.12250376845767594
SNRNP70,0.12242079104273437
SEC63,0.1223374338153266
WDR83OS,0.12228527578020647
C14orf166,0.12217921743905115
YES1,0.12207377860531525
MAZ,0.12184418631523827
KDM5A,0.12172733971571777
PHPT1,0.12170424014026011
EWSR1,0.12161146391013461
FAM192A,0.12160473944458484
CBX1,0.12155882652562788
CCT7,0.12142094380186173
SSR2,0.12140091826200972
PPP1R12A,0.12132939369114462
EXOC3,0.12123058605647914
CISD1,0.12121860629275573
NCF2,0.12094909175571984
RTFDC1,0.12093240990069835
NDUFA11,0.12069818116142018
BANF1,0.12063267079443449
RP11-622K12.1,0.12060660375047913
EIF3M,0.12050777918866182
BUB3,0.12050069238481514
ARHGAP11A,0.1203281622326836
PRPF4B,0.12031359808490359
LMAN1,0.1201298846670108
RRM1,0.12008035509137374
DAZAP2,0.11999997753905732
BAG5,0.11990579630467942
LRRC58,0.11989233260410809
CKAP5,0.11986292518781692
USP22,0.1198265693934899
EMC6,0.11982563707311489
HIGD2A,0.11976121071242378
CDC42,0.1196368219575292
DRAP1,0.11948527731026702
MAL,0.11947740809922312
NMT1,0.11934649624198898
BUD31,0.1192489653359782
USP14,0.11897315209532659
CD151,0.1186064940318212
PSMA5,0.11844603870289412
SLC2A1,0.11837347934717714
WWC1,0.11830094505296444
PAIP1,0.11827776846960238
MAP2,0.11815794149602375
STARD7,0.11799203040727865
S100A2,0.11798615005047122
SAT1,0.11795498610029084
USMG5,0.11795292582988415
PGLS,0.11788388251002187
DSG2,0.11787824570767981
CDC42BPB,0.11782388619060503
PTBP3,0.11779539729769258
ITGA2,0.1177720959943464
LEPROT,0.11758904291771448
MOB1A,0.11749149664456467
DBF4,0.11746061257486194
PKN2,0.11740249733710921
CLTC,0.11735611979771762
NSA2,0.11731752976116723
AXL,0.1171523548769027
SPCS3,0.1171100058173096
CTDSPL,0.11708564895257749
FSCN1,0.11707730126332297
EIF6,0.11705207020388746
SMARCE1,0.11703869509988703
MUC4,0.11703862202240446
GBAS,0.11701427506476661
SNHG6,0.11698184801071862
EIF3I,0.11694170906380032
ATPIF1,0.11683758171458863
MRPL21,0.11668362028334596
MPP5,0.11662011694373281
HES1,0.11655487487868822
ADIRF,0.11652186841157568
SYAP1,0.1163929454693577
UPF3B,0.11636757303629498
SAP18,0.11628857621686302
SMIM14,0.11617325103501736
ECH1,0.11600002632264293
GIGYF2,0.11598990070503801
FIS1,0.11596802382506455
HN1L,0.11596558618351037
PTPN12,0.11586960065251382
NCBP2,0.11579968124364688
CD55,0.115745677784298
TFG,0.11568340663193522
FKBP4,0.1156505968682544
TAF7,0.11553730561893705
VMP1,0.11542620908476559
LARS,0.11539218952103102
LUZP1,0.11533279012936787
ATXN2L,0.11525072648685697
TRAPPC1,0.11524472619140334
EIF3G,0.11523672190756315
GANAB,0.11511905052725106
GNG12,0.115110594670356
LMO4,0.11510165401415952
SDC4,0.11509491435367991
YARS,0.11506603701758109
TJP1,0.11506044093765101
TRIM44,0.11486969074775052
MTND4P12,0.11483767529396197
UBE2D3,0.1148243688305246
SLU7,0.11476858078744605
NOP10,0.11476288625450057
MAP4,0.11473613624909879
TLE1,0.11471338248998433
RALY,0.11468875951138101
RP11-395B7.7,0.11468658666680412
RNF7,0.11467109453426909
DHRS3,0.1145460747035485
RP11-169K16.8,0.11453253547404592
HNRNPA0,0.11453000385691567
HM13,0.11439210152156008
CKLF,0.11438298837252006
UQCRC1,0.11426607814676336
ARPC5L,0.11426467710332268
JUN,0.11419437394143772
AURKA,0.11418608700151268
KIAA1524,0.11418331365330862
HMGCS1,0.11411996628458528
INHBB,0.11411733638664884
PFDN4,0.11404528044908732
PAK2,0.11403523165704765
HMGN3,0.11399451917243765
VPS26A,0.1139561133592166
COX20,0.11393906152791348
IK,0.11393135684756986
RP11-159C21.4,0.11387561453110016
TAF1D,0.11381003082325311
PRRC2B,0.11377882390181115
NDUFA13,0.1137219700863538
CHP1,0.11363664700983334
SDHA,0.11361718062313943
USP7,0.11361486919067249
PRELID1,0.1134583916816478
JTB,0.11342354377137813
KLF5,0.11341701317287319
RNF168,0.11340938817474162
LAMA5,0.11331129068018708
RPL13AP5,0.11324007903370704
CBX6,0.11321921024615873
NR2F2,0.1132036119719738
SRSF4,0.11318762261068473
VDAC2,0.11292390095831017
SSFA2,0.11278116978568176
SSR1,0.11273434667016762
TNPO1,0.11263312838014335
UPP1,0.1126310841657125
SPCS1,0.11262451526585442
SF3B5,0.11253070840415787
MTCH1,0.11240355924713943
SLC38A1,0.11236198065152872
CTSB,0.11235657356613594
EIF4A3,0.11235202593636465
ARPC1A,0.11232098100300471
MRPS16,0.11231798233425107
NUB1,0.11228710023988922
EXOSC8,0.11227938784052124
EIF1AX,0.1120874631331941
CD164,0.11196820025619077
H2AFJ,0.11195476618573262
SSU72,0.11190907388702694
ZC3H15,0.1119085770229512
TEAD1,0.11187538495483566
CYC1,0.11182193712342117
CHMP2B,0.11181044505616583
MAN1A2,0.11179072300971243
ARL4C,0.11175855917236904
EIF2S3,0.1117432005323576
ATP5O,0.11171352289956415
RAB13,0.11153028047384655
LIMS1,0.11137076326975767
TIMP3,0.11126341273150908
ROCK2,0.11125180021910988
EIF2AK2,0.11121008175923498
TP53,0.11120539839822041
FAM96B,0.1111656159040962
UBE2E3,0.11114599836837022
SH3KBP1,0.1111441252589793
CHMP3,0.11109314574261736
PSMD8,0.1109985920703792
SCD,0.11097507356057598
YLPM1,0.11095725394972808
TFDP1,0.11088363833365839
C20orf24,0.11084644742598751
DCAF6,0.1108217720957859
PABPC1,0.11081293040923243
PABPC1P3,0.11079486627144362
TMEM160,0.11077132904148686
UBE2T,0.110644721178519
SNRPB2,0.1105903647206901
DNAJB11,0.11058388381973568
FLNB,0.11047856277709588
ZMYND8,0.1104613401953012
RHOC,0.1104371614961864
IGFBP7,0.11042057172243973
GCC2,0.11041205388036089
CCNF,0.11040314236803982
NCAPD2,0.11037177706477919
PPFIA1,0.11034892064871876
MARCKSL1,0.11031683937049415
ZCRB1,0.11031539441370623
MRPL41,0.11029410510140969
FUBP1,0.11029161501708766
PAICS,0.11028981820650444
MAP3K13,0.11025769541573152
MRPL28,0.11014107037854794
FAM114A1,0.11011015169479504
NUP62,0.11010337416855029
ITCH,0.11006201762151427
WNT7B,0.10998504883897783
GOLM1,0.10983913782338234
ADI1,0.10959383227402138
MFF,0.10954265526409136
C16orf13,0.10948542205149588
C11orf58,0.10945750782069992
PPP2R5E,0.10939775661576126
ANKRD12,0.10939079640594006
CENPK,0.10935150971224647
MGAT4B,0.10918684967272464
TNFRSF21,0.10913511073402934
CAP1,0.10911558306111842
SUPT5H,0.1090066042037986
MYO10,0.10897777402263203
DNM1L,0.10883861387124441
PSME2,0.10872681098556454
PRKCSH,0.1087140494629609
HEG1,0.1086873433405165
TOMM22,0.10862113374337949
PPIF,0.10860314975378062
PTPN14,0.10858349371410243
RBFOX2,0.10848012110718572
TRAM1,0.10828101663343118
CALM3,0.10823816829883347
VPS35,0.10820755964229903
ZNF207,0.10812707412494112
MTCH2,0.10811332449631007
SCNN1A,0.10809594610570483
RP11-475C16.1,0.1078417147506588
CMPK1,0.10774067536573845
EPS8L2,0.1077208212652148
CYP1B1,0.10771262106807925
CEBPZ,0.10770893234691192
EID1,0.10762087930877706
KIF4A,0.10755971675823531
MAGOHB,0.10741770286733483
SNRNP200,0.10739924399565873
RP11-51O6.1,0.10739344307794448
MALSU1,0.10736490778984625
MYO1C,0.1072792263763604
UBE2D2,0.10726440965845664
PHIP,0.10714907361730112
DHX9,0.1071156950162269
SVIL,0.1071125657723762
UBL3,0.10707493672396844
CCDC47,0.10704638872277891
RARS,0.107028320928077
GAPDH,0.10690276465555343
NDUFS8,0.106875622154984
RAB14,0.10685469847321916
POLR2H,0.10684706757945482
CCT3,0.10683621979748449
GSTZ1,0.10683391817081225
ZNF131,0.1066658397988346
EEA1,0.10664703884876804
H1F0,0.10664335774532555
NDUFA5,0.10661503758704395
UACA,0.10655114676658999
POLR1D,0.10651943916207994
AIMP1,0.10651501953439758
MAP2K7,0.10646115658762988
PTPLB,0.10634878028581776
PNRC1,0.10632267847586294
PSMA6,0.10628461071944091
BTG1,0.10620211815445055
PTPLAD1,0.10616746386810681
RPL37,0.10613013610476786
SMARCA4,0.1061184266487163
EIF2S1,0.1060931029609885
ADD3,0.10606289071991361
C19orf53,0.10602504363439264
RNF145,0.10602342053224731
RCC1,0.10598766999249552
PHF3,0.10593255991679645
PXN,0.10593020981829804
JDP2,0.10586116782545962
TRIM28,0.10583301112410327
SLC25A24,0.10581850387627052
OSER1,0.10569795522456425
DAD1,0.10567812219434332
ADAM10,0.1056427998173245
DARS,0.10563986399480066
PPCS,0.10559986356486276
TOP1,0.10559938757862063
LSM7,0.10559018934810348
UBTF,0.10546489293926999
LPCAT2,0.1054570118154011
PSMD12,0.10538367711306429
GTF3A,0.10534238140652732
CDC5L,0.105242355330958
FEN1,0.10520781757959616
TRA2A,0.10518483237131042
OCIAD2,0.10515568681431012
PRKAR2A,0.1051230190928334
N4BP2L2,0.10510029628072605
PSMD14,0.10507000667719837
CTNNB1,0.10494681180820102
ERGIC2,0.1048784481271605
IMMT,0.10469993582232155
TAOK3,0.10465556571550065
SH3BGRL,0.10461248442236863
APMAP,0.1045794999980343
ILF2,0.10451951749587367
RPS14P3,0.10451554636174039
HTATIP2,0.10449920974565476
C8orf59,0.10439131845024312
FARSB,0.10416411903745702
GSR,0.1041051902631608
CDC42EP3,0.1040801477424147
CCDC50,0.10406946536232062
SRSF6,0.1039856373250768
ZNF326,0.10395814556398009
MAGED2,0.10392979360777532
DHX36,0.10387435784395012
HELLS,0.1038675201052634
ESF1,0.10383437880847342
RPN1,0.10370228294204645
PLAC8,0.10360111885740188
MRPS5,0.10356790714730704
PET100,0.10352864367146625
HIST1H2BK,0.10348782684833804
ATP5F1,0.10335338965595214
WIPI2,0.10335171400973944
TMED2,0.10322961709598227
PPL,0.10318124954753956
NUDCD2,0.10313196308064995
LAMP2,0.10307951373846494
ACTR3,0.10307591118267975
POLR2J,0.10303562215037447
LAPTM4B,0.10298926152800476
DKK1,0.10294653797417089
DNAJC9,0.10294304592604543
KIAA0947,0.10292976604360532
HOXB7,0.10287947969968265
CNOT1,0.1028594370402097
INHBA,0.10283421846087655
RPLP1,0.10283071422641736
U2AF2,0.10275438367145391
POLR2E,0.1027477799752065
GABARAPL1,0.10269241609352936
SNHG7,0.10268405920627731
PIGT,0.10263798647717827
METTL9,0.10260588127200414
VPS29,0.10252977997814207
SUCLG1,0.10250980978835447
BOD1L1,0.1024958631118733
GNAQ,0.10247992456242959
RBM27,0.10244834493974858
RPL7L1,0.1024375526294021
TSG101,0.10242777912897127
FCF1,0.10239729882907414
RABL6,0.10237952949318409
POLD3,0.1023286120329156
FNBP1L,0.10228383871343653
OLR1,0.10223103498496788
FKBP3,0.10219050776707243
ACAP2,0.10209286399312283
RPS21P4,0.10198939069447106
UBE2L3,0.1019247039433323
TRIM38,0.10191946814531862
PALM3,0.1018585522793978
LSG1,0.10180880401833052
SNX3,0.10169034948120467
CDCA5,0.10162839374519546
LRPPRC,0.10156148564726378
RNF213,0.10154964386363324
RFC3,0.10137704865694208
MRPL11,0.1013667275312399
CCNL1,0.10135068746953493
INCENP,0.10133010902670594
RPS2P46,0.10132551907399007
SGOL2,0.10132048526724369
RSL24D1,0.10131407731208243
BRD4,0.10129406825366431
USP8,0.10122058926027377
PEA15,0.10114775868518915
PSENEN,0.10113860428697961
RBBP8,0.10112567963160923
ATP2C1,0.10111385144237593
GABARAPL2,0.10110156118545623
ATP5C1,0.1010866831306857
FAF2,0.10095881682362871
EFCAB14,0.10089090896009345
GALNT2,0.10086721607327542
FBXW5,0.10073546359200286
KEAP1,0.10068866405901983
MRPL22,0.10063798981892827
CAPZA1,0.10061203533901315
WHSC1,0.10058851765986611
GTSE1,0.10047652800823863
FAM136A,0.10046533558499968
PINK1,0.10040252041362889
ANKRD13A,0.10025214845027185
BATF,0.1001983874513534
CD99,0.10019107565111567
SUMO3,0.10017078146490412
RBM47,0.1001683988593858
COPB2,0.10013831038607941
GPR110,0.10012244043667895
TMCO1,0.100050596397479
RNF187,0.09995499265428955
LTBP3,0.09993703411113317
STAT3,0.09991151883560001
COX17,0.09988404714194064
ZRANB2,0.0998332909707874
CCDC85B,0.09981059843711024
NSUN2,0.09977050869137474
KIAA1522,0.09973453756176152
RUVBL2,0.09972357024634314
FAUP1,0.09965605459433685
COPB1,0.09961684604310243
TACC1,0.09945813615576578
SF3B14,0.09931181767293176
SF3A3,0.09919267422807695
ALPP,0.09918372392816498
DDX42,0.09917632143445601
ASS1,0.09913932699722793
DAB2,0.09907426901369334
ATIC,0.09906588214177975
TSPAN3,0.099045281990461
PUM1,0.09902246730980785
TM9SF2,0.09892086817406213
RIF1,0.0989017688766132
MIF,0.09885355317616933
CCDC25,0.09883036676675264
SERPINB1,0.0987559818719051
SMC5,0.09867282559237944
CDKN2B,0.09867050662322728
MED10,0.09863550580131368
NDUFB5,0.09854676770483208
KRT10,0.0985251830030995
COPZ1,0.09848885221962698
ARID4B,0.09841574678852151
PRKDC,0.09833745695878501
ACBD3,0.0983222623632361
RB1CC1,0.09831211967665998
COA6,0.09826412397854026
EPHX1,0.09823512301649227
DDB1,0.09819454652650432
TRIP12,0.09812204117356799
RPS19BP1,0.09812094300559879
KDM5B,0.0981062258043555
SH3YL1,0.09805231713097895
ABLIM1,0.0980474261869629
RAD1,0.09802094954847884
FNBP4,0.09801320293012887
SUMF2,0.0979950000119809
GSTM3,0.09798464025063712
PPT1,0.0979402477971394
DAAM1,0.09791792909925605
STOML2,0.09791212925531684
SPEN,0.09787761468128799
PRPF8,0.09768016476318352
TAX1BP3,0.09759544496589741
ABCC5,0.0975196691373025
USP40,0.09750172185865412
PHF14,0.09740639794529254
PARD3,0.09740485742252591
TCEB1,0.09739534576112603
IGFBP5,0.09739017053010268
ATP6V0B,0.09736224852963259
CDA,0.0972661935983265
BRK1,0.09721083705073551
ADSS,0.09716325523211468
PPAP2C,0.09711562900377892
EIF3F,0.09709357061530359
RDH11,0.09708699691384767
C1orf43,0.09703104618372033
STK4,0.09702838212758161
ITGB3BP,0.09697455615514318
CFDP1,0.09697276507811349
RP11-122G18.7,0.09694837352842153
NENF,0.09686610858348015
G3BP2,0.09686593272749215
TNIP1,0.09683353356120539
CNN3,0.09676661046081299
TMEM165,0.09675416518521908
ATL3,0.09674462722646064
FLII,0.09653001453380533
DNAJB1,0.0965247368383051
H2AFX,0.09649877074946359
TIMM13,0.09644637758799915
KIF3B,0.09640902625225904
NUCB1,0.09637219663949989
PCDH7,0.0963542308230371
PRMT1,0.09634601404316809
PRKCI,0.09634046257555201
RPL18AP15,0.0962698248922217
PPP1CB,0.0962070140159511
PTOV1,0.09616480920689192
RPL24P8,0.09613685701916122
TMF1,0.09611907802942575
SCOC,0.09610733685649066
ESYT2,0.09610681281375043
TMEM139,0.09610454873374982
QSER1,0.09600093683201305
ERGIC1,0.09597337526540867
TSR3,0.09592986159548315
JUND,0.09592924743667904
BROX,0.09591680128990915
ZC3H7A,0.09590015976223144
CDK5RAP2,0.09582991087663587
RP11-367G18.2,0.09582917379084936
SNAP23,0.09568002977029229
MTX2,0.09566929958694893
BEST1,0.0955511848388441
BUB1B,0.09553008803617866
RECQL,0.09547996946454129
IWS1,0.09542725915450129
HEBP1,0.09542204886370982
PFKP,0.095273607547878
CCNL2,0.09522875833478937
ECI1,0.0951818066499089
EPB41L1,0.0951628409868029
ERLEC1,0.09510043990766005
MPRIP,0.09507118788485135
SPATS2,0.09501730915561653
RP11-475J5.4,0.09497375788330464
RUVBL1,0.09496794461717742
HIST1H2AC,0.0949593268025902
VTI1B,0.0949412143044047
PCYOX1,0.09489859597039499
MYO1B,0.09488715228379624
SLPI,0.0948774136506644
CDCA8,0.09487516567222445
PYCR2,0.09476620518050982
SMG1,0.09466328787447076
FOS,0.09465540063211011
HERC4,0.09463937257439972
NDUFS2,0.09461448331984591
GDI2,0.09457978946590488
DCTPP1,0.09456769002691408
TBCB,0.09455515554695207
SRSF9,0.09452970979328791
ADRM1,0.09451131450732819
SQLE,0.09448634915656577
RUFY1,0.09447036714962273
NEMF,0.094459204346367
RANGAP1,0.09441802698807357
CLIP4,0.09441078491230387
NOLC1,0.09438394349420419
PRDX2,0.09437344727226052
RPL18A,0.09436964879305001
MCL1,0.09433962833224957
GNL3,0.09427613895171195
TMEM245,0.09426328991644241
RPL24P4,0.09421858089177645
LAMTOR2,0.0942134159021358
RBCK1,0.09420892962949119
TXN2,0.09412820347509443
RPL9,0.09411761040066798
NMB,0.09410547097875178
ITGAE,0.09408322230923508
CAPRIN1,0.09406720383446043
LINC00493,0.0940385553036151
CTNNAL1,0.09399069769701773
CHD2,0.09396629504489704
VGLL1,0.09394561741969604
MLF1IP,0.09391694102134938
DEPDC1,0.09389493452862442
KARS,0.09375642122539997
TSN,0.09373856498464121
FN1,0.09372899649420374
NME3,0.0937019017918186
RBP1,0.09367539667803604
HSD17B12,0.09367275294764847
IL13RA1,0.0936677270220057
HCFC1R1,0.09364287801375606
PFN2,0.09361400064726738
KLF8,0.09354554113686936
SEC61A1,0.09351692087872347
BRCA1,0.0935008639911662
SLC39A1,0.09345914373828958
KIF15,0.09344452921425218
RCC2,0.09342434017695511
POLR2G,0.0933838889640987
EPN2,0.09337935083622352
INADL,0.09333607755008803
COX14,0.09329685582991444
NKTR,0.09328235522733101
MNS1,0.09325433654658734
S100A13,0.09319746935959174
KRAS,0.09317788484751327
TK1,0.09317282802551316
TOMM70A,0.09313746885650422
GALNT7,0.09310458780834255
NET1,0.09290514411284435
DPY30,0.09285666094111554
ITSN1,0.09285264761572708
MAT2B,0.09279933780492527
WAC,0.0927480890141467
NIT2,0.09273847300409865
WDR43,0.09273564872248978
DNAJB6,0.09256867698712222
C9orf16,0.0924959405091731
RSRC2,0.09249426115539754
PDS5B,0.0924866591725197
ATP5D,0.09245580149134514
MESDC2,0.09244531166140195
FAM84B,0.0924073072779673
PDLIM5,0.09234126614195243
PPP1CC,0.0923184204636424
HEXIM1,0.09223157750919998
WDHD1,0.09209004867084977
LSM6,0.09208468671439862
RSRC1,0.09207045067580358
TOR1AIP2,0.09199677534365962
XIAP,0.09195324276111144
ALDH3B1,0.09194509050904448
RP11-818F20.5,0.09193459756920566
HEBP2,0.0919311227825205
SARS,0.09191169696628926
PSMG2,0.0918442565190557
AGAP1,0.09176291904224172
HSP90AB3P,0.09167739734772838
PTPN2,0.0916709630850786
MTIF2,0.0916285326617012
CENPW,0.09161869497788673
AAMP,0.09158819630225445
SHMT1,0.09157082593457218
FAM127B,0.09153007960578846
TARDBP,0.09150525291382577
PPP2R1A,0.09149768418758439
MTHFD2,0.09145212613101884
TRAF7,0.0914501043341745
MGEA5,0.0913690986842383
ARHGAP35,0.09135077084350715
TDP2,0.09132172488420695
DNAJC19,0.09129326307878942
GTF2F2,0.09128995060434478
NUTF2,0.09128729422671061
SDC1,0.09115226355075512
RPL13AP7,0.09111092317112443
NPM1P27,0.09111034565236113
NAA38,0.09106942482500316
WDR70,0.09105461736587664
TMEM66,0.09101820344587802
DNAJC10,0.0910160407008645
SEP15,0.09099643994034107
UBQLN1,0.09099193893874445
MRPL52,0.09095671772956848
WDR1,0.09087738175930254
PSME4,0.09086837729453068
PRMT2,0.09085831918293404
CLSTN1,0.09081243338186185
FTH1P3,0.09079177056665245
CMIP,0.09079140883615275
BRD7,0.09075640732540231
CDK4,0.09061695794359022
CAMSAP2,0.09060298906225156
NR0B1,0.09057503648958265
PCBD1,0.09055933301583348
GSTO1,0.09049788504372966
TMEM14A,0.09045038812424681
TNRC6B,0.09038589747887255
ZNF638,0.0903499288918776
PSMD10,0.09030655701090737
GNL2,0.09023498767577896
MUC20,0.090233102450964
PXDN,0.09022943942948801
GATA3,0.09003487476518088
RHOD,0.090028714700105
GRB2,0.0900089926739115
MTHFD1,0.0900033071768843
CCDC104,0.09000104264610077
YY1,0.08995063291934782
PIR,0.08991466477807082
CTD-3035D6.1,0.08990269847705525
RAB12,0.08984541688380315
ETFA,0.08977099229979887
ALDH7A1,0.08972960456263687
TCERG1,0.08972074985909348
SPG7,0.08962144696088489
RBM28,0.0895342139627235
CCT8,0.0895065152669423
RAB11A,0.08948199737647372
YIF1A,0.08946735728443439
LYAR,0.08946262752823406
NSMCE1,0.0894445176638364
BOD1,0.08940975435893606
SRP72,0.08936260445113088
UBE3A,0.08926139483234657
ST3GAL1,0.08925267152442647
STK38,0.08923727914154084
C9orf3,0.08910052108570153
BCAT1,0.08900469870773163
SH2D4A,0.08900175001003724
PRDX3,0.08893268453596725
SAR1A,0.08888401845780301
SSNA1,0.08886312658409129
BAX,0.08882943075340188
ACTL6A,0.08864220922127782
CAND1,0.08856044046170529
